sno,total,available_rent_bikes,available_return_bikes,infoTime
500119006,92,67,22,2024-11-07 01:47:14
500101181,99,34,60,2024-11-07 02:05:15
500119049,99,0,99,2024-11-07 01:04:15
500101022,99,16,45,2024-11-07 01:37:14
500119006,92,69,21,2024-11-07 01:26:15
500119049,99,0,99,2024-11-07 03:12:15
500101032,61,59,2,2024-11-07 03:38:14
500101022,99,26,35,2024-11-07 00:47:15
500101181,99,41,53,2024-11-07 00:47:15
500101181,99,33,64,2024-11-07 23:08:14
500119048,53,53,0,2024-11-07 16:58:15
500119068,66,59,0,2024-11-07 13:43:16
500119077,56,42,3,2024-11-07 14:28:15
500119068,66,54,5,2024-11-07 14:55:17
500119049,99,73,6,2024-11-07 14:18:14
500119059,68,51,17,2024-11-07 14:57:15
500119059,68,50,18,2024-11-07 17:08:15
500101181,99,69,21,2024-11-07 16:08:15
500119059,68,41,27,2024-11-07 15:18:15
500101022,99,69,30,2024-11-07 16:38:14
500101022,99,66,33,2024-11-07 16:18:14
500101032,61,26,34,2024-11-07 14:27:15
500101032,61,26,34,2024-11-07 14:38:14
500101032,61,24,36,2024-11-07 17:08:15
500119048,53,15,38,2024-11-07 15:43:14
500119048,53,12,41,2024-11-07 15:28:15
500101181,99,44,46,2024-11-07 15:38:14
500119048,53,0,53,2024-11-07 13:38:15
500119048,53,0,53,2024-11-07 14:01:20
500119048,53,0,53,2024-11-07 14:57:15
500119049,99,28,54,2024-11-07 16:47:16
500119006,92,33,59,2024-11-07 15:17:15
500119006,92,8,84,2024-11-07 13:58:15
500101181,99,4,86,2024-11-07 14:18:14
500119096,99,13,86,2024-11-07 16:27:15
500119006,92,3,89,2024-11-07 14:48:14
500101181,99,0,90,2024-11-07 14:08:15
500101022,99,29,45,2024-11-07 22:08:15
500119049,99,67,12,2024-11-07 11:18:16
500119049,99,63,16,2024-11-07 11:48:16
500119049,99,58,21,2024-11-07 11:39:15
500119068,66,35,22,2024-11-07 10:27:16
500119077,56,32,23,2024-11-07 09:08:15
500119068,66,30,29,2024-11-07 12:47:14
500119048,53,3,50,2024-11-07 11:46:16
500119048,53,2,51,2024-11-07 12:56:14
500119049,99,20,59,2024-11-07 12:18:15
500119006,92,17,75,2024-11-07 12:45:15
500101022,99,8,89,2024-11-07 12:18:14
500101022,99,6,91,2024-11-07 11:29:15
500119096,99,5,94,2024-11-07 13:06:14
